Name,Class,z,ra,dec,is_clagn,umap_x,umap_y,fvar_w1,mean_w1_mjy,projected,clagn_score,in_region_zeltyn,in_region_clagn
J163110.02+384457.4,CL-AGN,0.583915,247.79174999999995,38.74927777777778,True,8.838112,2.1104722,0.08042133073197058,0.2581365741111312,True,0.12,True,False
J163345.19+441150.1,EVQ,0.768656,248.43829166666666,44.19725,False,11.829817,-2.1801307,0.07429452621758886,0.1238677078540407,True,0.06,False,False
J164348.61+390939.1,EVQ,0.675179,250.9525416666666,39.16086111111111,False,15.242917,3.3162737,0.3134405270565961,0.2065289836848156,True,0.24,False,True
J164407.45+491912.0,EVQ,0.481326,251.03104166666665,49.32,False,,,,,False,,False,False
J165234.96+393733.4,CL-AGN,0.641484,253.14566666666667,39.62594444444444,True,20.147118,2.7028866,0.3107765044751238,0.2140495154637693,True,0.08,False,False
J165252.60+360057.4,EVQ,0.280965,253.21916666666667,36.01594444444444,False,16.59675,4.3722787,0.3101919064486833,0.9918818790556443,True,0.1,False,False
J170643.86+412109.1,EVQ,1.769442,256.68275,41.35252777777778,False,,,,,False,,False,False
J211834.39+005322.2,CL-AGN,0.451338,319.64329166666664,0.8895,True,12.111885,-1.4046309,0.07818567007006888,0.264351084592619,True,0.12,False,False
J212928.91+000415.9,CL-AGN,0.180379,322.3704583333333,0.07108333333333333,True,17.720642,3.1320055,0.33993859945120425,0.42141184137895255,True,0.06,False,False
J213517.46+002020.4,CL-AGN,0.181268,323.82275,0.33899999999999997,True,11.372337,3.2377186,0.16260465581495917,0.15164901738506903,True,0.34,False,True
J220946.60-003822.8,CL-AGN,0.088949,332.4441666666666,-0.6396666666666666,True,20.759216,7.787942,0.2905451693081151,0.23210992848736015,True,0.04,False,False
J221003.68-005054.7,EVQ,0.388194,332.51533333333333,-0.8485277777777778,False,12.043741,4.708063,0.3290434031854473,0.22466547692492972,True,0.46,False,True
J221026.83-001721.1,CL-AGN,0.44867,332.61179166666665,-0.2891944444444444,True,15.132943,0.91523004,0.18042985212594775,0.3341851957425176,True,0.04,False,False
J221055.80-001702.4,CL-AGN,0.657455,332.73249999999996,-0.284,True,6.2840466,-0.22949915,0.011907297732470026,0.09647153031426983,True,0.0,False,False
J221301.55-004714.9,EVQ,1.68995,333.2564583333333,-0.7874722222222222,False,,,,,False,,False,False
J222210.54+203340.7,CL-AGN,0.568833,335.54391666666663,20.561305555555556,True,11.185902,-3.402708,0.06466713359390232,0.1837730083034379,True,0.02,True,False
J222306.32+194431.6,CL-AGN,0.259936,335.7763333333333,19.74211111111111,True,22.047976,8.335078,0.27260128771513226,0.17886067202160774,True,0.22,False,False
J222515.86+212758.3,CL-AGN,0.882035,336.3160833333333,21.466194444444444,True,8.476186,2.2073553,0.06422788014764058,0.07987804024700487,True,0.1,True,False
J225350.57+193842.6,EVQ,0.432824,343.4607083333333,19.645166666666665,False,14.25137,-0.69287014,0.07014311289003576,0.3309561854540067,True,0.18,False,False
J232710.20+245645.9,EVQ,0.694549,351.79249999999996,24.946083333333334,False,13.8891945,-2.476922,0.1568835385188441,0.11202713447230994,True,0.12,False,False
J233650.69+004042.5,CL-AGN,0.161514,354.21120833333333,0.6784722222222221,True,10.417215,0.8314035,0.06733464593148822,0.40651810954921574,True,0.08,False,False
J233830.25+002501.8,EVQ,0.463811,354.62604166666665,0.4171666666666667,False,5.2402635,-0.7707893,0.00949916014893353,0.30404211862401265,True,0.0,True,False
J235042.15-010425.0,CL-AGN,0.396912,357.67562499999997,-1.073611111111111,True,9.58902,3.3850002,0.09901283287227725,0.21034402498495092,True,0.18,True,False
J235214.78+005103.3,CL-AGN,0.602111,358.06158333333326,0.8509166666666667,True,14.000655,-2.798526,0.13505029288211337,0.08433316813948218,True,0.14,False,False
J235439.15+005751.9,EVQ,0.389755,358.6631249999999,0.9644166666666666,False,15.081708,4.5441775,0.5019059180269643,0.5810350351024626,True,0.24,False,False
J235720.13-005830.0,CL-AGN,0.339078,359.333875,-0.975,True,10.416722,0.3946076,0.08003957998366462,0.365709262846112,True,0.08,False,False
J235720.19+004012.8,CL-AGN,0.220698,359.334125,0.6702222222222222,True,9.537842,0.0820882,0.04531800743168555,0.170032435057913,True,0.08,False,False
