group,name,umap_x,umap_y,t_change,sign,step,s,year_change
Zeltyn CL-AGN,J140515.59+542458.0,15.718041,6.3314505,58548.6864278225,1.0,0.2717917263507843,-0.31741575641429515,2019.1764173246338
Zeltyn CL-AGN,J141144.12+531508.6,9.585032,3.7931774,56736.5057047775,-1.0,0.22362065315246582,0.7716417151324838,2014.2149369056194
Zeltyn CL-AGN,J141634.37+515849.3,10.7749195,4.4769316,58555.490507905,-1.0,0.35924655199050903,0.5458132330390307,2019.1950458806434
Zeltyn EVQ,J142310.50+045455.1,13.647741,0.915221,56770.80625927,-1.0,0.21182765066623688,0.3966818012910226,2014.3088467057357
Zeltyn CL-AGN,J142613.05+321212.3,18.329334,4.737751,58213.1048355275,-1.0,0.15330728888511658,-0.577880862362308,2018.257644998022
Zeltyn EVQ,J142651.49+351924.5,9.941766,3.8913858,56120.280470034995,-1.0,0.4004061222076416,0.7120517884536769,2012.527804161629
Zeltyn CL-AGN,J142813.06+045247.6,12.538856,3.5225458,57135.2154534125,-1.0,0.26037758588790894,0.36058507933204564,2015.306544704757
Zeltyn CL-AGN,J142835.15+305639.6,9.875438,2.7360878,57305.257422509996,-1.0,0.34223994612693787,0.8095348571760501,2015.772094243696
Zeltyn EVQ,J143421.57+044137.2,14.497211,-1.3488616,58043.537686805,1.0,0.27048590779304504,0.44460209533244655,2017.7933954464202
Zeltyn CL-AGN,J143438.23+034121.9,8.20766,2.1372218,56135.946142032495,-1.0,0.22831261157989502,1.098743530923052,2012.5706944340384
Zeltyn CL-AGN,J143732.94+355947.1,11.973552,2.7339027,56941.9558972925,-1.0,0.4616805911064148,0.503117986043725,2014.777428876913
Zeltyn CL-AGN,J144024.60+345624.2,11.605743,1.8701285,57667.714525485004,-1.0,0.23995687067508698,0.6225015187452574,2016.764447708378
Zeltyn EVQ,J144133.10+051633.5,9.741199,4.003328,57320.111752815,-1.0,0.3014453947544098,0.7328527796513253,2015.812763183614
Zeltyn CL-AGN,J144731.89+342921.1,19.880661,5.4274273,58577.4396512675,-1.0,0.20388053357601166,-0.8569740237528094,2019.2551393600752
Zeltyn EVQ,J153144.80+395542.2,9.673375,3.3923523,56133.7108841425,-1.0,0.38461580872535706,0.7891914342250694,2012.5645746314647
Zeltyn EVQ,J155829.36+271714.2,17.558481,2.0894282,58604.425998185,1.0,0.5714913606643677,-0.2639955660137262,2019.3290239512253
Zeltyn EVQ,J160451.30+553223.5,20.112722,0.9335213,56123.9367287425,-1.0,0.21827448904514313,-0.5493918866938573,2012.5378144524093
Zeltyn EVQ,J160541.37+335021.4,8.820967,1.7827672,56787.3619966275,-1.0,0.1984836459159851,1.0360601931041087,2014.3541738442916
Zeltyn CL-AGN,J160730.23+560305.6,8.916895,-3.9543526,58581.5452513,1.0,0.06800799071788788,1.458006237332851,2019.266379880356
Zeltyn CL-AGN,J160738.15+472349.1,12.982846,0.54415756,57684.762272615,1.0,0.17388373613357544,0.5220354036444943,2016.8111218962765
Zeltyn CL-AGN,J161003.12+543627.9,9.452834,1.9497361,56130.39130748,-1.0,0.19610080122947693,0.9310418745356265,2012.5554861258863
Zeltyn CL-AGN,J161734.42+490211.9,11.093293,1.184352,56142.3196334975,-1.0,0.24485445022583008,0.7494944093682121,2012.5881441026625
Zeltyn EVQ,J161832.10+431129.6,6.8872333,0.22394775,57331.2603607925,-1.0,0.06620856374502182,1.4370779344803593,2015.8432864087406
Zeltyn CL-AGN,J162829.18+432948.6,12.9691305,3.4648182,56789.1559312225,-1.0,0.3989490270614624,0.30209875295823424,2014.3590853695346
Zeltyn CL-AGN,J163110.02+384457.4,8.838112,2.1104722,58243.49972352,-1.0,0.1596018373966217,1.0086526320870648,2018.340861666037
Zeltyn EVQ,J163345.19+441150.1,11.829817,-2.1801307,56789.1559312225,1.0,0.1817920207977295,0.8975380510327835,2014.3590853695346
Zeltyn EVQ,J164348.61+390939.1,15.242917,3.3162737,56799.407779077505,1.0,0.5784440040588379,-0.018866087248162543,2014.387153399254
Zeltyn CL-AGN,J165234.96+393733.4,20.147118,2.7028866,58618.29510455,1.0,0.1489494889974594,-0.6888718847412297,2019.3669954950035
Zeltyn EVQ,J165252.60+360057.4,16.59675,4.3722787,58253.8069000075,1.0,0.23140068352222443,-0.29693810643482155,2018.3690811772963
Zeltyn CL-AGN,J211834.39+005322.2,12.111885,-1.4046309,58152.91693475,1.0,0.17918941378593445,0.7973912244509623,2018.0928595065025
Zeltyn CL-AGN,J212928.91+000415.9,17.720642,3.1320055,58700.328932812496,1.0,0.2877228856086731,-0.3669164112713268,2019.5915918762832
Zeltyn CL-AGN,J213517.46+002020.4,11.372337,3.2377186,57250.22675622,-1.0,0.40613853931427,0.552684448407918,2015.6214284906775
Zeltyn CL-AGN,J220946.60-003822.8,20.759216,7.787942,57620.17389369,-1.0,0.25090038776397705,-1.1647265521453911,2016.6342885521972
Zeltyn EVQ,J221003.68-005054.7,12.043741,4.708063,56895.238939740004,-1.0,0.9468336701393127,0.3428454459391524,2014.6495248179056
Zeltyn CL-AGN,J221026.83-001721.1,15.132943,0.91523004,58711.155040130005,1.0,0.29818031191825867,0.17965879758721165,2019.6212321427242
Zeltyn CL-AGN,J221055.80-001702.4,6.2840466,-0.22949915,58246.8399348875,-1.0,0.06520719081163406,1.5596748423760478,2018.3500066663587
Zeltyn CL-AGN,J222210.54+203340.7,11.185902,-3.402708,58723.289385297496,1.0,0.1543130874633789,1.0845324707102253,2019.6544541691924
Zeltyn CL-AGN,J222306.32+194431.6,22.047976,8.335078,56905.97524667,-1.0,0.41138118505477905,-1.3946209825405966,2014.6789192242848
Zeltyn CL-AGN,J222515.86+212758.3,8.476186,2.2073553,58723.289385297496,-1.0,0.16985391080379486,1.0541762401630324,2019.6544541691924
Zeltyn EVQ,J225350.57+193842.6,14.25137,-0.69287014,58001.7731051225,1.0,0.17440587282180786,0.4306763976377192,2017.6790502535866
Zeltyn EVQ,J232710.20+245645.9,13.8891945,-2.476922,57468.42751208,1.0,0.2711437940597534,0.619168582233209,2016.2188296018617
Zeltyn CL-AGN,J233650.69+004042.5,10.417215,0.8314035,56733.6046814875,-1.0,0.16014494001865387,0.8751055532716764,2014.2069943367214
Zeltyn EVQ,J233830.25+002501.8,5.2402635,-0.7707893,57277.1882299775,-1.0,0.04685541242361069,1.7533282635693572,2015.6952449828268
Zeltyn CL-AGN,J235042.15-010425.0,9.58902,3.3850002,56735.382349415,-1.0,0.300042062997818,0.8020763336959933,2014.211861326256
Zeltyn CL-AGN,J235214.78+005103.3,14.000655,-2.798526,56738.59170859,1.0,0.25755900144577026,0.6273202946537035,2014.2206480727993
Zeltyn EVQ,J235439.15+005751.9,15.081708,4.5441775,57643.9539506175,1.0,0.7661271095275879,-0.08861805448916703,2016.6993947997742
Zeltyn CL-AGN,J235720.13-005830.0,10.416722,0.3946076,56738.82212651,-1.0,0.082970030605793,0.9083696824886226,2014.221278922683
Zeltyn CL-AGN,J235720.19+004012.8,9.537842,0.0820882,57102.6792281525,1.0,0.16201144456863403,1.060542678284687,2015.2174653748186
