idx,name,ra,dec,n_spec,n_sdss,n_desi,mjd_first,mjd_last,years_since_last_spec,baseline_yr,surveys,mjd_list,class_list,subclass_list,class_change_flag,broadline_change_flag,last_class,last_subclass,z_spec_median,r_nmgy_last_sdssv,mjd_last_sdssv
635,P15670,121.02438,35.406906,2,1,1,52584.0,59556.850953255,4.736655961877296,19.090625470924028,main|sdss,52584|59557,QSO|QSO,STARBURST BROADLINE|,False,True,QSO,,0.1047403744244291,,
636,P23183,151.28288,34.240054,1,1,0,56337.0,56337.0,13.552127428694549,0.0,boss,56337,QSO,AGN BROADLINE,False,False,QSO,AGN BROADLINE,0.1618402,,
637,P5644,329.5635,26.294114,1,1,0,56214.0,56214.0,13.888883075511798,0.0,boss,56214,QSO,BROADLINE,False,False,QSO,BROADLINE,0.7716062,,
638,P18050,133.87071,13.810688,1,1,0,53815.0,53815.0,20.45698711384171,0.0,sdss,53815,QSO,BROADLINE,False,False,QSO,BROADLINE,0.3390098,,
639,P24092,155.17148,35.31578,3,2,1,53415.0,59557.46754307,4.734967830966963,16.817159597727585,eboss|main|sdss,53415|58170|59557,QSO|?|QSO,BROADLINE||,False,True,QSO,,0.6680536465623784,,
640,P15080,116.90993,24.943719,3,1,2,52314.0,59602.709604125,4.611101818496063,19.95539932683093,main|sdss,52314|59498|59603,QSO|QSO|QSO,BROADLINE||,False,True,QSO,,0.1303005904138187,,
641,P2767,243.61698,49.501241,5,4,1,52054.0,59383.0,5.212633931090168,20.06570841889117,BHM|main|sdss,52054|54526|59354|59383|59383,?|?|QSO|?|?,||||,False,False,?,,0.6465106822727886,,
642,P14498,119.33515,47.366046,1,1,0,53089.0,53089.0,22.444666785299614,0.0,sdss,53089,QSO,AGN BROADLINE,False,False,QSO,AGN BROADLINE,0.1189977,,
643,P3734,248.92913,39.295789,1,1,0,52381.0,52381.0,24.383065142589142,0.0,sdss,52381,QSO,AGN BROADLINE,False,False,QSO,AGN BROADLINE,0.1398314,,
644,P16484,121.77037,36.064872,3,2,1,52378.0,59546.38926936,4.765298491363955,19.625980203586582,eboss|main|sdss,52378|57809|59546,QSO|?|QSO,BROADLINE||,False,True,QSO,,0.468282159190345,,
645,P5523,329.98324,30.232254,1,1,0,57663.0,57663.0,9.921737284957382,0.0,eboss,57663,QSO,BROADLINE,False,False,QSO,BROADLINE,0.7752043,,
646,P17484,132.35153,24.316857,1,1,0,53379.0,53379.0,21.650690057031305,0.0,sdss,53379,QSO,STARBURST BROADLINE,False,False,QSO,STARBURST BROADLINE,0.1605548,,
647,P19138,138.92035,15.944344,1,1,0,54056.0,54056.0,19.79716507414287,0.0,sdss,54056,QSO,AGN BROADLINE,False,False,QSO,AGN BROADLINE,0.1434593,,
648,P15855,124.8926,8.0257239,2,1,1,53083.0,59550.37954474,4.754373712773955,17.706720177248453,main|sdss,53083|59550,QSO|QSO,BROADLINE|,False,True,QSO,,0.6324187762560542,,
649,P15537,123.23787,26.188088,2,1,1,52709.0,59509.48512894,4.8663365212612755,18.618713563148535,main|sdss,52709|59509,QSO|QSO,BROADLINE|,False,True,QSO,,0.0688326811186943,,
650,P15151,116.55553,33.434431,1,1,0,52235.0,52235.0,24.78279135751043,0.0,sdss,52235,QSO,STARBURST BROADLINE,False,False,QSO,STARBURST BROADLINE,0.3183491,,
651,P4750,262.02089,37.345471,1,1,0,58390.0,58390.0,7.931319762712345,0.0,eboss,58390,?,,False,False,?,,,,
652,P23716,154.39018,26.893668,2,2,0,53765.0,57875.0,9.341312918085377,11.252566735112936,eboss|sdss,53765|57875,QSO|?,BROADLINE|,False,False,?,,0.3956619,,
653,P21810,149.32002,42.464562,1,1,0,52672.0,52672.0,23.5863505635337,0.0,sdss,52672,QSO,BROADLINE,False,False,QSO,BROADLINE,0.5383292,,
654,P24034,156.71516,61.761977,2,1,1,52375.0,59628.2873875,4.541073664149716,19.85841858316222,main|sdss,52375|59628,QSO|QSO,BROADLINE|,False,True,QSO,,0.7899758729662066,,
655,P25828,160.50879,52.671321,1,1,0,52649.0,52649.0,23.649321131637738,0.0,sdss,52649,QSO,BROADLINE,False,False,QSO,BROADLINE,0.3876439,,
656,P20504,144.48272,33.397167,1,1,0,53386.0,53386.0,21.63152510152138,0.0,sdss,53386,QSO,STARBURST BROADLINE,False,False,QSO,STARBURST BROADLINE,0.1937008,,
657,P19024,136.66849,47.777684,2,1,1,52620.0,59601.29311518,4.614979953869086,19.11373885059548,main|sdss,52620|59601,QSO|QSO,BROADLINE|,False,True,QSO,,0.5872632997351868,,
658,P22262,150.81819,21.096092,1,1,0,53737.0,53737.0,20.670539475238012,0.0,sdss,53737,QSO,AGN BROADLINE,False,False,QSO,AGN BROADLINE,0.1454682,,
659,P17226,133.57478,4.2163665,5,3,2,52670.0,59665.10759843,4.440265420672654,19.15156084443531,BHM|main|sdss,52670|59304|59304|59533|59665,?|QSO|QSO|QSO|QSO,|BROADLINE|BROADLINE||,False,True,QSO,,0.43571972305094353,29.90741,59304.0
660,P14316,115.3687,44.408802,3,3,0,-999.0,56298.0,13.6589036093927,156.870636550308,APOGEE-2&MaNGA|boss|sdss,-999|53052|56298,QSO|QSO|QSO,AGN|AGN|AGN,False,False,QSO,AGN,0.1319693,,
661,P3452,249.10393,16.751981,2,1,1,53558.0,59374.33034363,5.236370156606944,15.924244609527713,main|sdss,53558|59374,QSO|QSO,BROADLINE|,False,True,QSO,,0.5223626872946817,,
662,P2256,242.23131,39.997225,3,3,0,52759.0,60119.0,3.1975757517609416,20.150581793292265,OPEN_FIBER|sdss,52759|60119|60119,?|?|?,||,False,False,?,,,,
663,P22234,148.10175,61.604255,1,1,0,51910.0,51910.0,25.67259286332836,0.0,sdss,51910,QSO,BROADLINE,False,False,QSO,BROADLINE,0.1682918,,
664,P15493,123.46992,-6.987324,1,1,0,54422.0,54422.0,18.795111686052522,0.0,segue1,54422,QSO,BROADLINE,False,False,QSO,BROADLINE,0.5436453,,
665,P14521,118.26868,21.929113,3,1,2,52707.0,59584.24804471,4.661646813472092,18.828878972511983,main|sdss,52707|59561|59584,QSO|QSO|QSO,BROADLINE||,False,True,QSO,,0.3633708706885048,,
666,P14886,119.55506,17.658522,1,1,0,53317.0,53317.0,21.820436805833495,0.0,sdss,53317,QSO,BROADLINE,False,False,QSO,BROADLINE,0.1690507,,
667,P25075,163.66383,47.862281,3,2,1,-999.0,59656.23795612,4.4645491778526605,166.06499098184804,APOGEE-2&MaNGA|main|sdss,-999|52643|59656,QSO|QSO|QSO,STARBURST BROADLINE|STARBURST BROADLINE|,False,True,QSO,,0.07288944,,
668,P17616,129.28914,36.017604,1,1,0,52320.0,52320.0,24.5500740406042,0.0,sdss,52320,QSO,AGN BROADLINE,False,False,QSO,AGN BROADLINE,0.08428066,,
669,P17125,128.22007,52.943837,4,4,0,51883.0,59973.0,3.5973019666822283,22.1492128678987,BHM|boss|sdss,51883|55925|59973|59973,?|?|?|?,|||,False,False,?,,,,
670,P22292,155.63292,35.387052,1,1,0,53415.0,53415.0,21.55212742869455,0.0,sdss,53415,QSO,STARBURST BROADLINE,False,False,QSO,STARBURST BROADLINE,0.1461657,,
671,P18244,132.65896,30.658984,1,1,0,52991.0,52991.0,22.712976162438558,0.0,sdss,52991,QSO,AGN BROADLINE,False,False,QSO,AGN BROADLINE,0.1788604,,
672,P2712,246.40729,35.339538,2,1,1,52522.0,59349.3859958,5.304664058947791,18.692364122655725,main|sdss,52522|59349,QSO|QSO,BROADLINE|,False,True,QSO,,1.2759062162120325,,
673,P19409,138.75831,17.362825,1,1,0,53795.0,53795.0,20.51174412958435,0.0,sdss,53795,QSO,BROADLINE,False,False,QSO,BROADLINE,0.2585116,,
674,P19167,140.46347,17.9821,2,2,0,53795.0,57807.0,9.52748677161036,10.984257357973991,eboss|sdss,53795|57807,QSO|?,BROADLINE|,False,False,?,,0.355207,,
675,P18742,137.49742,28.927083,1,1,0,53330.0,53330.0,21.78484474560078,0.0,sdss,53330,QSO,STARBURST BROADLINE,False,False,QSO,STARBURST BROADLINE,0.1797088,,
676,P21561,146.29372,39.018868,2,1,1,53035.0,59538.49993093,4.78689832279449,17.805612405010258,main|sdss,53035|59538,QSO|QSO,BROADLINE|,False,True,QSO,,0.14638257461659104,,
677,P16641,125.73445,33.367055,2,1,1,52325.0,59232.19775365668,5.625507979942523,18.910876806726016,sdss|sv1,52325|59232,QSO|QSO,AGN BROADLINE|,False,True,QSO,,0.13930433157493832,,
678,P20906,147.05753,40.223872,2,1,1,52709.0,59538.49993095,4.786898322739728,18.698151761670083,main|sdss,52709|59538,QSO|QSO,STARBURST BROADLINE|,False,True,QSO,,0.12837010085493475,,
679,P19565,135.8225,10.016826,1,1,0,53051.0,53051.0,22.548705115210634,0.0,sdss,53051,QSO,AGN BROADLINE,False,False,QSO,AGN BROADLINE,0.06187578,,
680,P2740,241.3463,54.937066,9,6,3,52056.0,59731.0,4.259861857168197,21.013004791238878,BHM|sdss|sv3,52056|59311|59316|59328|59343|59343|59728|59731|59731,?|QSO|QSO|QSO|?|?|?|?|?,||||||||,False,False,?,,0.5721409928997383,,
681,P24574,164.95976,57.930892,1,1,0,52427.0,52427.0,24.257124006381066,0.0,sdss,52427,QSO,BROADLINE,False,False,QSO,BROADLINE,0.1827872,,
682,P23714,152.67215,35.034178,1,1,0,53389.0,53389.0,21.623311549159983,0.0,sdss,53389,QSO,STARFORMING BROADLINE,False,False,QSO,STARFORMING BROADLINE,0.1215297,,
683,P14430,112.66219,38.812312,2,1,1,53047.0,59535.38656683,4.795422249146298,17.764234269212864,main|sdss,53047|59535,QSO|QSO,BROADLINE|,False,True,QSO,,0.0879618481034705,,
684,P17423,132.03485,8.5356024,8,6,2,53086.0,60014.0,3.4850500844098122,18.967830253251197,BHM|main|sdss|sv1,53086|59302|59637|59645|59646|59646|60014|60014,?|QSO|QSO|?|?|?|?|?,|||||||,False,False,?,,0.7145329042417805,,
685,P5027,322.09454,11.996545,1,1,0,52466.0,52466.0,24.150347825682914,0.0,sdss,52466,QSO,BROADLINE,False,False,QSO,BROADLINE,0.6395413,,
686,P22181,148.03528,29.159788,2,2,0,53431.0,58136.0,8.6267338626439,12.881587953456537,eboss|sdss,53431|58136,QSO|?,BROADLINE|,False,False,?,,0.7649614,,
687,P24107,156.50531,39.707374,1,1,0,52998.0,52998.0,22.693811206928636,0.0,sdss,52998,QSO,BROADLINE,False,False,QSO,BROADLINE,0.6069068,,
688,P21505,145.8065,37.391418,1,1,0,53035.0,53035.0,22.592510727804747,0.0,sdss,53035,QSO,AGN BROADLINE,False,False,QSO,AGN BROADLINE,0.05309305,,
689,P17542,134.48296,52.443542,3,3,0,51900.0,59873.0,3.8710870453954387,21.828884325804243,OPEN_FIBER|sdss,51900|59873|59873,?|?|?,||,False,False,?,,,,
690,P17474,129.47451,19.650063,7,6,1,53705.0,59507.009889445,4.873113357661015,15.885037342765225,BHM|eboss|main|sdss,53705|53709|58083|59223|59226|59226|59507,?|?|?|?|QSO|QSO|QSO,||||BROADLINE|BROADLINE|,False,True,QSO,,0.2428843,44.36378,59226.0
691,P25396,163.45238,51.953802,6,4,2,52649.0,60033.0,3.4330309194543025,20.216290212183434,BHM|eboss|main|sdss,52649|57130|59553|59691|60033|60033,?|?|QSO|QSO|?|?,|||||,False,False,?,,0.3270610717710108,,
692,P18065,131.93549,16.506507,1,1,0,53799.0,53799.0,20.500792726435822,0.0,sdss,53799,QSO,STARFORMING BROADLINE,False,False,QSO,STARFORMING BROADLINE,0.1814516,,
693,P23466,157.05127,66.123327,1,1,0,51930.0,51930.0,25.61783584758572,0.0,sdss,51930,QSO,BROADLINE,False,False,QSO,BROADLINE,0.1987167,,
694,P16253,127.44857,26.129963,6,5,1,52945.0,59522.44476822,4.830854962657596,18.00806233598904,BHM|eboss|main|sdss,52945|58103|59221|59222|59222|59522,?|?|?|QSO|QSO|QSO,|||BROADLINE|BROADLINE|,False,True,QSO,,0.6323453,47.66842,59222.0
695,P3863,250.60128,44.752744,2,1,1,52051.0,59729.36139099,4.264348124136023,21.022207778206713,main|sdss,52051|59729,QSO|QSO,BROADLINE|,False,True,QSO,,0.36852567885899745,,
696,P17252,130.16609,25.964825,3,2,1,53347.0,59554.38116451,4.74341787493685,16.994883407282682,eboss|main|sdss,53347|58108|59554,QSO|?|QSO,BROADLINE||,False,True,QSO,,0.6687892119635277,,
697,P21820,149.20891,51.870048,3,3,0,52409.0,59978.0,3.583612712746568,20.722792607802873,OPEN_FIBER|sdss,52409|59978|59978,?|?|?,||,False,False,?,,,,
698,P1827,244.91792,54.141036,2,1,1,58248.0,59312.44117222,5.405813473266754,2.914281101218349,eboss|sv3,58248|59312,QSO|QSO,STARBURST BROADLINE|,False,True,QSO,,0.1530194462333245,,
699,P15679,121.08639,14.35637,6,5,1,53679.0,59879.0,3.854659940672646,16.974674880219027,BHM|main|sdss,53679|59529|59874|59878|59879|59879,?|QSO|?|?|?|?,|||||,False,False,?,,0.5325828836146966,,
700,P16672,126.02165,44.879467,4,4,0,51986.0,59984.0,3.567185608023775,21.897330595482547,BHM|eboss|sdss,51986|57063|59984|59984,?|?|?|?,|||,False,False,?,,,,
701,P21202,142.69451,15.127292,5,4,1,54068.0,59978.0,3.583612712746568,16.18069815195072,BHM|eboss|main|sdss,54068|57780|59586|59978|59978,?|?|QSO|?|?,||||,False,False,?,,0.772093907166519,,
702,P2335,246.35293,55.388917,5,5,0,56810.0,60109.0,3.2249542596322627,9.032169746748803,OPEN_FIBER|boss,56810|60108|60108|60109|60109,?|?|?|?|?,||||,False,False,?,,,,
703,P18227,132.48769,23.776629,2,2,0,53358.0,58131.0,8.640423116579559,13.067761806981519,eboss|sdss,53358|58131,GALAXY|?,STARFORMING|,False,False,?,,0.2934197,,
704,P521,237.81288,46.978327,1,1,0,57893.0,57893.0,9.292031603917,0.0,eboss,57893,?,,False,False,?,,,,
705,P21646,143.00033,55.563176,3,2,1,51991.0,59628.23497729,4.541217155484424,20.909609794086236,eboss|main|sdss,51991|57348|59628,QSO|?|QSO,BROADLINE||,False,True,QSO,,0.265067853660361,,
706,P16291,126.40352,19.997454,5,4,1,53321.0,59913.0,3.7615730139101546,18.04791238877481,BHM|eboss|main|sdss,53321|58056|59585|59913|59913,?|?|QSO|?|?,||||,False,False,?,,0.3023734919308013,,
707,P15464,123.44571,14.508449,1,1,0,53714.0,53714.0,20.73351004334205,0.0,sdss,53714,QSO,BROADLINE,False,False,QSO,BROADLINE,0.2001293,,
708,P14918,117.26646,47.115378,1,1,0,53055.0,53055.0,22.537753712062106,0.0,sdss,53055,QSO,BROADLINE,False,False,QSO,BROADLINE,0.7682998,,
709,P19534,141.82707,30.760828,2,2,0,53389.0,58157.0,8.569238996114125,13.05407255304586,eboss|sdss,53389|58157,QSO|?,BROADLINE|,False,False,?,,0.5262783,,
710,P17110,128.19551,28.886673,3,3,0,52933.0,59195.0,5.727349879071003,17.144421629021217,BHM|sdss,52933|59195|59195,?|QSO|QSO,|STARBURST BROADLINE|STARBURST BROADLINE,False,False,QSO,STARBURST BROADLINE,0.226221,34.57045,59195.0
711,P23919,154.06334,38.506794,3,3,0,52996.0,57780.0,9.601408742862926,13.097878165639973,eboss|sdss|segue2,52996|54884|57780,QSO|QSO|?,BROADLINE|BROADLINE|,False,False,?,,0.6327113,,
712,P14431,118.18596,43.68481,2,2,0,51885.0,56269.0,13.738301282219531,12.002737850787133,boss|sdss,51885|56269,QSO|QSO,STARBURST BROADLINE|STARBURST BROADLINE,False,False,QSO,STARBURST BROADLINE,0.17991245,,
713,P15253,120.46664,29.841199,1,1,0,52319.0,52319.0,24.552811891391332,0.0,sdss,52319,QSO,AGN,False,False,QSO,AGN,0.07376322,,
714,P16051,121.34705,28.3044,1,1,0,52581.0,52581.0,23.835494985162722,0.0,sdss,52581,QSO,AGN BROADLINE,False,False,QSO,AGN BROADLINE,0.1284355,,
715,P17342,132.10062,16.95044,2,2,0,53708.0,57806.0,9.530224622397492,11.219712525667351,eboss|sdss,53708|57806,QSO|?,STARBURST BROADLINE|,False,False,?,,0.3321655,,
716,P24583,164.98578,55.161049,1,1,0,52373.0,52373.0,24.4049679488862,0.0,sdss,52373,QSO,STARBURST BROADLINE,False,False,QSO,STARBURST BROADLINE,0.227593,,
717,P24278,157.81964,45.16255,1,1,0,52992.0,52992.0,22.710238311651427,0.0,sdss,52992,QSO,BROADLINE,False,False,QSO,BROADLINE,0.7770075,,
718,P25491,158.93595,65.278056,1,1,0,51930.0,51930.0,25.61783584758572,0.0,sdss,51930,QSO,BROADLINE,False,False,QSO,BROADLINE,0.4102309,,
719,P17024,128.26716,19.976625,1,1,0,53709.0,53709.0,20.74719929727771,0.0,sdss,53709,QSO,BROADLINE,False,False,QSO,BROADLINE,0.1522685,,
720,P24003,152.44169,52.57812,2,2,0,52385.0,52400.0,24.331045977633632,0.04106776180698152,sdss,52385|52400,QSO|QSO,STARBURST BROADLINE|STARBURST BROADLINE,False,False,QSO,STARBURST BROADLINE,0.17486580000000002,,
721,P23847,154.3261,29.242819,3,3,0,53757.0,53786.0,20.53638478666854,0.07939767282683094,sdss,53757|53772|53786,QSO|QSO|QSO,STARBURST BROADLINE|STARBURST BROADLINE|STARBURST BROADLINE,False,False,QSO,STARBURST BROADLINE,0.0489959,,
722,P20105,138.80331,0.3069129,6,5,1,51955.0,59616.24783506,4.57403616227429,20.975353415633126,BHM|main|sdss,51955|59257|59257|59318|59318|59616,?|QSO|QSO|?|?|GALAXY,|STARBURST BROADLINE|STARBURST BROADLINE|||,True,True,GALAXY,,0.3103098,30.74828,59257.0
723,P2650,246.49816,37.943861,1,1,0,52767.0,52767.0,23.326254738756152,0.0,sdss,52767,QSO,BROADLINE,False,False,QSO,BROADLINE,0.3640382,,
724,P4754,261.74146,34.962422,2,1,1,58287.0,59350.45630353,5.3017337160867415,2.9115846777002097,eboss|main,58287|59350,?|QSO,|,False,False,QSO,,0.6073075854545271,,
725,P4664,258.79244,40.154859,1,1,0,58395.0,58395.0,7.917630508776685,0.0,eboss,58395,?,,False,False,?,,,,
726,P22283,150.94958,35.191819,1,1,0,53389.0,53389.0,21.623311549159983,0.0,sdss,53389,QSO,STARBURST BROADLINE,False,False,QSO,STARBURST BROADLINE,0.1624269,,
727,P5383,326.05408,24.955902,1,1,0,57297.0,57297.0,10.923790673047732,0.0,eboss,57297,QSO,BROADLINE,False,False,QSO,BROADLINE,0.7514735,,
728,P16615,125.68605,23.355585,4,3,1,53317.0,59522.45663016,4.830822486435825,16.98961431939767,BHM|main|sdss,53317|59232|59232|59522,?|QSO|QSO|QSO,|BROADLINE|BROADLINE|,False,True,QSO,,0.4477729,73.64074,59232.0
729,P21741,148.26285,50.507104,2,2,0,52409.0,56709.0,12.533646935881407,11.772758384668036,boss|sdss,52409|56709,QSO|QSO,BROADLINE|STARBURST BROADLINE,False,False,QSO,STARBURST BROADLINE,0.40901165,,
730,P17760,129.68668,13.460269,2,1,1,53795.0,59509.51268362,4.8662610806589575,15.645483048925392,main|sdss,53795|59510,QSO|QSO,AGN BROADLINE|,False,True,QSO,,0.18468725222740423,,
731,P19759,141.99021,39.48384,1,1,0,52731.0,52731.0,23.424817367092906,0.0,sdss,52731,QSO,BROADLINE,False,False,QSO,BROADLINE,0.319347,,
732,P4033,254.22849,35.839463,14,13,1,58392.0,59378.35826178,5.225342317729461,2.70050174340862,BHM|eboss|main,58392|59314|59315|59315|59339|59339|59345|59347|59347|59352|59352|59375|59375|59378,?|?|QSO|QSO|?|?|?|?|?|?|?|?|?|QSO,||BROADLINE|BROADLINE||||||||||,False,True,QSO,,0.7779422,51.76589,59315.0
733,P19782,140.52187,0.15092233,2,2,0,52000.0,58930.0,6.45288033766101,18.973305954825463,eboss|sdss,52000|58930,QSO|?,STARFORMING BROADLINE|,False,False,?,,0.06945661,,
734,P2593,246.81973,22.224773,1,1,0,53240.0,53240.0,22.031251316442667,0.0,sdss,53240,QSO,STARBURST BROADLINE,False,False,QSO,STARBURST BROADLINE,0.371982,,
735,P23049,156.38621,48.510919,2,2,0,52347.0,52674.0,23.580874861959437,0.8952772073921971,sdss,52347|52674,QSO|QSO,BROADLINE|BROADLINE,False,False,QSO,BROADLINE,0.5936368999999999,,
736,P18140,132.50489,46.433491,3,3,0,52235.0,59984.0,3.567185608023775,21.215605749486652,OPEN_FIBER|sdss,52235|59984|59984,?|?|?,||,False,False,?,,,,
737,P21417,146.6866,32.69539,1,1,0,53432.0,53432.0,21.505583965313303,0.0,sdss,53432,QSO,STARBURST,False,False,QSO,STARBURST,0.2359836,,
738,P20300,136.31867,57.282032,3,3,0,51902.0,51942.0,25.584981638140135,0.10951403148528405,sdss,51902|51924|51942,QSO|QSO|QSO,STARBURST BROADLINE|AGN BROADLINE|AGN BROADLINE,False,False,QSO,AGN BROADLINE,0.1735422,,
739,P18587,137.6724,53.877335,2,2,0,51999.0,57093.0,11.48231223362268,13.946611909650924,boss|sdss,51999|57093,QSO|QSO,BROADLINE|BROADLINE,False,False,QSO,BROADLINE,0.40112214999999996,,
740,P24376,160.18572,56.746562,1,1,0,52428.0,52428.0,24.254386155593934,0.0,sdss,52428,QSO,STARBURST BROADLINE,False,False,QSO,STARBURST BROADLINE,0.1684689,,
741,P15388,124.66367,12.920727,3,1,2,54096.0,59648.09951068,4.486831027106605,15.200820015550983,main|sdss,54096|59525|59648,QSO|QSO|QSO,STARBURST BROADLINE||,False,True,QSO,,0.2665002308510227,,
742,P2906,245.95403,39.417634,2,1,1,52759.0,59708.42352737,4.3216728705289,19.02648467452431,main|sdss,52759|59708,QSO|QSO,BROADLINE|,False,True,QSO,,0.6973184023883472,,
743,P14296,115.03033,41.151013,2,2,0,51884.0,57364.0,10.74035467030988,15.003422313483915,eboss|sdss,51884|57364,QSO|?,BROADLINE|,False,False,?,,0.2355961,,
744,P22241,157.47954,39.346441,1,1,0,52998.0,52998.0,22.693811206928636,0.0,sdss,52998,QSO,AGN BROADLINE,False,False,QSO,AGN BROADLINE,0.2098513,,
745,P18469,131.26582,13.662715,1,1,0,53801.0,53801.0,20.495317024861556,0.0,sdss,53801,QSO,BROADLINE,False,False,QSO,BROADLINE,0.1472059,,
746,P16448,123.6879,24.609724,3,3,0,52962.0,59230.0,5.63152510152138,17.16084873374401,BHM|sdss,52962|59230|59230,?|QSO|QSO,|STARBURST BROADLINE|STARBURST BROADLINE,False,False,QSO,STARBURST BROADLINE,0.2977119,21.70525,59230.0
747,P14848,114.05814,41.662437,1,1,0,53035.0,53035.0,22.592510727804747,0.0,sdss,53035,QSO,STARBURST BROADLINE,False,False,QSO,STARBURST BROADLINE,0.1659622,,
748,P4239,251.71864,43.972489,1,1,0,52051.0,52051.0,25.286555902342734,0.0,sdss,52051,QSO,BROADLINE,False,False,QSO,BROADLINE,0.7759004,,
749,P16263,127.41128,29.433252,4,3,1,55544.0,59554.36796638,4.7434540094474595,10.979789093442847,BHM|boss|main,55544|59195|59195|59554,?|QSO|QSO|QSO,|BROADLINE|BROADLINE|,False,True,QSO,,0.7368665,24.42185,59195.0
