wavelength_um,flux_mjy,flux_err_mjy,wavelength_half_width_um,bandpass,ab_mag,ab_mag_err,object_name,ra_deg,dec_deg,spectrum_type,background_mode,aperture_radius_pix,aperture_radius_arcsec,annulus_inner_radius_pix,annulus_outer_radius_pix,flux_raw_mjy,background_median_mjy_per_pix,variance_ap_mjy2,variance_bg_mjy2,covariance_aperture_background_mjy2,variance_measurement_mjy2,variance_calibration_mjy2,variance_total_mjy2,measurement_method,mask_mode,n_aperture_pixels,n_annulus_pixels,image_names,mjds,flag_names,flag_values,aperture_coverage,aperture_centroid_dra_arcsec,aperture_centroid_ddec_arcsec,annulus_centroid_dra_arcsec,annulus_centroid_ddec_arcsec
3.65247,0.87951,0.043591,0.05100,SPHEREx-D4,16.539,0.054,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,1.9051,0.10866,0.0014067,0.00010773,-0.000038148,0.0015907,0.00030941,0.0019001,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,162,level2_2026W04_1A_0431_4D4_spx_l2b-v23-2026-023.fits,61061.15422300,SOURCE:19,2097152:19,1,0.333,0.008,-1.746,3.442
3.70228,0.94835,0.042848,0.05057,SPHEREx-D4,16.458,0.049,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,1.6803,0.077579,0.0013975,0.00012185,0.000021577,0.0014762,0.00035975,0.0018359,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,19,170,level2_2026W30_1B_0011_1D4_spx_l2b-v27-2026-222.fits,61241.06305300,,2097152:21,0.9999999999999998,-0.255,0.050,-1.946,9.889
3.73253,0.90338,0.046124,0.05008,SPHEREx-D4,16.510,0.055,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,1.9999,0.11628,0.0015453,0.00014628,-0.000054661,0.0018010,0.00032644,0.0021274,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,168,level2_2026W05_2A_0052_1D4_spx_l2b-v23-2026-034.fits,61069.70400800,SOURCE:20,2097152:20,1,0.146,0.041,1.033,5.531
3.74635,0.83624,0.039350,0.05041,SPHEREx-D4,16.594,0.051,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,1.6274,0.083691,0.0012073,0.00013679,0.000037694,0.0012687,0.00027972,0.0015484,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,161,level2_2025W29_1A_0517_2D4_spx_l2b-v20-2025-260.fits,60872.76755200,SOURCE:18,2097152:18,1,0.199,-0.031,1.956,4.789
3.80150,0.95169,0.042925,0.04947,SPHEREx-D4,16.454,0.049,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,1.7473,0.084284,0.0013823,0.00012175,0.000011865,0.0014803,0.00036228,0.0018426,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,18,169,level2_2026W30_1B_0011_2D4_spx_l2b-v27-2026-222.fits,61241.06454600,,2097152:19,1,-0.490,-0.052,3.849,7.273
3.81155,0.92959,0.080806,0.01799,SPHEREx-D5,16.479,0.094,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,1.8612,0.098233,0.0062382,0.00072738,0.00039085,0.0061839,0.00034565,0.0065296,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,172,level2_2026W29_2A_0239_3D5_spx_l2b-v25-2026-206.fits,61238.68971100,SOURCE:20,2097152:20,1,0.662,-0.007,-1.302,6.203
3.81720,0.77677,0.085212,0.01761,SPHEREx-D5,16.674,0.119,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,1.9940,0.12842,0.0065506,0.00076670,0.00014880,0.0070197,0.00024135,0.0072610,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,171,level2_2026W06_2A_0120_3D5_spx_l2b-v23-2026-040.fits,61077.03870700,SOURCE:17,2097152:17,1,0.721,0.295,-4.196,1.069
3.82541,0.81419,0.087071,0.01799,SPHEREx-D5,16.623,0.116,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,1.7283,0.096392,0.0063434,0.00077854,-0.000097130,0.0073162,0.00026516,0.0075813,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,174,level2_2025W29_1A_0504_1D5_spx_l2b-v20-2025-260.fits,60872.69956500,SOURCE:18,2097152:18,0.9999999999999998,0.106,0.334,3.701,0.637
3.84435,0.96558,0.084123,0.01787,SPHEREx-D5,16.438,0.095,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,1.8816,0.096617,0.0064689,0.00062564,0.00019540,0.0067037,0.00037294,0.0070767,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,162,level2_2026W29_2A_0239_4D5_spx_l2b-v25-2026-206.fits,61238.69120300,SOURCE:19,2097152:19,1,0.005,0.293,-0.578,-0.460
3.85018,0.73880,0.081452,0.01779,SPHEREx-D5,16.729,0.120,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,1.9749,0.13061,0.0062608,0.00077998,0.00031231,0.0064161,0.00021833,0.0066345,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,172,level2_2026W06_2A_0290_1D5_spx_l2b-v23-2026-040.fits,61077.91938600,SOURCE:16,2097152:16,1.0000000000000002,-0.618,0.321,-2.068,3.306
3.85264,0.86656,0.046029,0.05052,SPHEREx-D4,16.556,0.058,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,2.0446,0.12493,0.0016477,0.00025880,0.000044117,0.0018183,0.00030037,0.0021186,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,21,122,level2_2026W05_2A_0020_2D4_spx_l2b-v23-2026-034.fits,61069.57139300,SOURCE:21,2097152:21,0.9999999999999997,0.265,-0.395,9.161,16.428
3.85829,0.85994,0.079762,0.01790,SPHEREx-D5,16.564,0.101,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,1.7944,0.098587,0.0055198,0.00065484,0.000054280,0.0060661,0.00029580,0.0063619,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,171,level2_2025W29_1A_0504_2D5_spx_l2b-v20-2025-260.fits,60872.70105800,SOURCE:18,2097152:18,1,-0.062,0.268,0.361,2.371
3.87776,0.80395,0.083655,0.01791,SPHEREx-D5,16.637,0.113,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,1.7253,0.096774,0.0060338,0.00066744,-0.000019202,0.0067397,0.00025853,0.0069982,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,174,level2_2026W29_2A_0369_1D5_spx_l2b-v25-2026-206.fits,61239.29764500,SOURCE:18,2097152:18,1,0.269,0.243,-1.350,1.824
3.88372,0.98413,0.086873,0.01787,SPHEREx-D5,16.417,0.096,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,2.2304,0.13141,0.0068095,0.00081031,0.00023015,0.0071595,0.00038741,0.0075469,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,18,172,level2_2026W06_2A_0290_2D5_spx_l2b-v23-2026-040.fits,61077.92087800,SOURCE:19,2097152:19,1,0.055,0.099,-1.919,0.130
3.89197,0.86925,0.084401,0.01801,SPHEREx-D5,16.552,0.105,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,1.8572,0.10422,0.0059669,0.00050513,-0.00017466,0.0068214,0.00030224,0.0071236,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,171,level2_2025W29_1A_0504_3D5_spx_l2b-v20-2025-260.fits,60872.70255000,SOURCE:19,2097152:19,0.9999999999999998,-0.271,-0.473,1.034,-3.450
3.91141,0.72637,0.082449,0.01804,SPHEREx-D5,16.747,0.123,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,1.7147,0.10429,0.0060425,0.00077690,0.00011632,0.0065867,0.00021105,0.0067978,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,173,level2_2026W29_2A_0052_1D5_spx_l2b-v25-2026-206.fits,61237.73660400,SOURCE:18,2097152:18,1.0000000000000002,-0.378,-0.061,1.196,2.849
3.91740,1.1818,0.095108,0.01797,SPHEREx-D5,16.219,0.087,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,2.4875,0.13762,0.0081984,0.00092112,0.00031628,0.0084870,0.00055862,0.0090456,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,166,level2_2026W06_2A_0290_3D5_spx_l2b-v23-2026-040.fits,61077.92237000,SOURCE:18,2097152:18,1.0000000000000002,0.216,0.304,0.459,-0.474
3.92561,0.86771,0.084777,0.01814,SPHEREx-D5,16.554,0.106,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,1.8715,0.10593,0.0062860,0.00075654,0.000078301,0.0068860,0.00030117,0.0071871,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,171,level2_2025W29_1A_0306_1D5_spx_l2b-v20-2025-260.fits,60871.61130300,SOURCE:17,2097152:17,1,0.166,0.570,0.750,-1.212
3.94564,1.0199,0.086467,0.01814,SPHEREx-D5,16.379,0.092,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,2.0135,0.10477,0.0065508,0.00076778,0.00012911,0.0070604,0.00041611,0.0074765,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,166,level2_2026W29_2A_0052_2D5_spx_l2b-v25-2026-206.fits,61237.73811400,SOURCE:16,2097152:16,1.0000000000000002,-0.280,-0.343,-1.222,5.429
3.95138,0.88541,0.096533,0.01817,SPHEREx-D5,16.532,0.118,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,2.2903,0.14786,0.0072783,0.00079451,-0.00046609,0.0090050,0.00031358,0.0093186,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,164,level2_2026W06_2A_0290_4D5_spx_l2b-v23-2026-040.fits,61077.92386200,SOURCE:18,2097152:18,1,0.479,0.091,-1.771,-0.885
3.95991,1.0917,0.092469,0.01828,SPHEREx-D5,16.305,0.092,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,2.1346,0.11002,0.0066783,0.00076427,-0.00031566,0.0080738,0.00047674,0.0085506,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,175,level2_2025W29_1A_0306_2D5_spx_l2b-v20-2025-260.fits,60871.61279500,SOURCE:19,2097152:19,0.9999999999999998,1.191,0.055,0.882,7.097
3.97977,0.98766,0.090140,0.01823,SPHEREx-D5,16.413,0.099,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,2.0605,0.11323,0.0068237,0.0010145,0.000051540,0.0077351,0.00039019,0.0081253,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,172,level2_2026W29_2A_0052_3D5_spx_l2b-v25-2026-206.fits,61237.73960600,SOURCE:18,2097152:18,1,-0.124,0.521,10.724,2.563
3.98591,0.77738,0.086542,0.01828,SPHEREx-D5,16.673,0.121,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,2.2264,0.15284,0.0072127,0.00073561,0.00035029,0.0072478,0.00024173,0.0074895,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,20,169,level2_2026W06_2A_0608_1D5_spx_l2b-v23-2026-040.fits,61079.47825900,SOURCE:21,2097152:21,1,-0.430,0.162,-1.792,2.513
3.99457,0.99605,0.089904,0.01835,SPHEREx-D5,16.404,0.098,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,2.1114,0.11765,0.0074353,0.00059976,0.00017454,0.0076860,0.00039684,0.0080828,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,174,level2_2025W29_1A_0306_3D5_spx_l2b-v20-2025-260.fits,60871.61428800,SOURCE:19,2097152:19,1,0.272,-0.219,3.019,6.105
4.01474,1.1115,0.090016,0.01831,SPHEREx-D5,16.285,0.088,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,2.2151,0.11655,0.0073300,0.00068997,0.00020563,0.0076087,0.00049415,0.0081028,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,18,174,level2_2026W29_2A_0052_4D5_spx_l2b-v25-2026-206.fits,61237.74109800,SOURCE:19,2097152:19,1.0000000000000002,-0.087,0.084,3.345,4.429
4.02082,0.92237,0.097331,0.01826,SPHEREx-D5,16.488,0.115,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,2.3973,0.15583,0.0080451,0.00092985,-0.000078998,0.0091329,0.00034031,0.0094732,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,19,176,level2_2026W06_2A_0608_2D5_spx_l2b-v23-2026-040.fits,61079.47975100,SOURCE:21,2097152:21,1,0.578,-0.002,0.101,2.991
4.03465,1.0435,0.10310,0.01828,SPHEREx-D5,16.354,0.107,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,2.5496,0.15875,0.0084401,0.00097343,-0.00039075,0.010195,0.00043552,0.010631,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,18,167,level2_2026W06_1A_0416_1D5_spx_l2b-v23-2026-037.fits,61075.06639000,SOURCE:18,2097152:18,1,-0.404,0.375,2.031,2.808
4.04975,1.1723,0.093775,0.01836,SPHEREx-D5,16.227,0.087,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,2.3425,0.12331,0.0079206,0.00060767,0.00014214,0.0082439,0.00054975,0.0087937,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,18,171,level2_2026W29_2A_0284_1D5_spx_l2b-v25-2026-206.fits,61238.89054300,SOURCE:19,2097152:19,1.0000000000000002,0.392,0.279,-1.768,-0.019
4.06475,0.93215,0.091912,0.01836,SPHEREx-D5,16.476,0.107,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,2.0605,0.11891,0.0070564,0.00078079,-0.00013152,0.0081002,0.00034756,0.0084478,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,170,level2_2025W29_1A_0340_1D5_spx_l2b-v20-2025-260.fits,60871.81519100,SOURCE:18,2097152:18,0.9999999999999998,0.286,0.170,-3.265,7.129
4.06996,3.0462,0.14146,0.01833,SPHEREx-D5,15.191,0.050,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,4.7069,0.17532,0.014779,0.00095859,-0.00028122,0.016300,0.0037116,0.020012,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,172,level2_2026W06_1A_0416_2D5_spx_l2b-v23-2026-037.fits,61075.06788200,SOURCE:18,2097152:18,1,-2.932,-3.891,-1.854,1.622
4.08499,0.93587,0.094247,0.01833,SPHEREx-D5,16.472,0.109,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,2.0892,0.12156,0.0078858,0.00076188,0.000057731,0.0085322,0.00035034,0.0088825,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,18,172,level2_2026W29_2A_0284_2D5_spx_l2b-v25-2026-206.fits,61238.89203600,SOURCE:19,2097152:19,1,0.336,-0.352,1.321,4.665
4.09998,1.0806,0.094149,0.01836,SPHEREx-D5,16.316,0.095,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,2.2956,0.12829,0.0072527,0.00098007,-0.000082124,0.0083970,0.00046709,0.0088641,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,171,level2_2025W29_1A_0340_2D5_spx_l2b-v20-2025-260.fits,60871.81668300,SOURCE:18,2097152:18,1,0.430,0.309,-2.200,-0.143
4.10534,1.0770,0.10553,0.01838,SPHEREx-D5,16.319,0.106,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,2.7584,0.17731,0.0093454,0.0012188,-0.000054661,0.010674,0.00046395,0.011137,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,18,170,level2_2026W06_1A_0416_3D5_spx_l2b-v23-2026-037.fits,61075.06937400,SOURCE:19,2097152:19,1.0000000000000002,-0.221,-0.103,1.074,-0.449
4.12048,0.95217,0.086390,0.01834,SPHEREx-D5,16.453,0.099,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,2.2130,0.13308,0.0073710,0.00098450,0.00062749,0.0071005,0.00036265,0.0074631,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,164,level2_2026W29_2A_0284_3D5_spx_l2b-v25-2026-206.fits,61238.89354600,SOURCE:18,2097152:18,1,0.046,-0.034,-1.906,3.224
4.13597,1.1172,0.096385,0.01838,SPHEREx-D5,16.280,0.094,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,2.3670,0.13188,0.0080402,0.00084992,0.000049648,0.0087908,0.00049922,0.0092900,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,175,level2_2025W29_1A_0340_3D5_spx_l2b-v20-2025-260.fits,60871.81819300,SOURCE:18,2097152:18,1.0000000000000002,-0.406,0.385,0.333,6.515
4.14093,1.1460,0.10427,0.01839,SPHEREx-D5,16.252,0.099,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,2.9002,0.18505,0.0095916,0.00085203,0.000048323,0.010347,0.00052536,0.010872,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,168,level2_2026W06_1A_0416_4D5_spx_l2b-v23-2026-037.fits,61075.07086700,SOURCE:18,2097152:18,1.0000000000000002,-0.502,0.685,-3.879,-0.043
4.15622,1.0806,0.091387,0.01840,SPHEREx-D5,16.316,0.092,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,2.3469,0.13352,0.0076215,0.00097447,0.00035568,0.0078846,0.00046706,0.0083517,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,156,level2_2026W29_2A_0284_4D5_spx_l2b-v25-2026-206.fits,61238.89503800,SOURCE:16,2097152:16,1,-0.029,0.027,4.581,-0.305
4.16258,1.1519,0.099101,0.01839,SPHEREx-D5,16.246,0.093,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,2.4297,0.13462,0.0082344,0.00083738,-0.00010921,0.0092902,0.00053074,0.0098209,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,160,level2_2026W29_2A_0160_1D5_spx_l2b-v25-2026-206.fits,61238.27967800,SOURCE:18,2097152:18,1,-0.676,-0.089,-0.063,3.428
4.17176,0.99356,0.096297,0.01838,SPHEREx-D5,16.407,0.105,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,2.2866,0.13640,0.0085891,0.00072607,0.00021843,0.0088783,0.00039486,0.0092732,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,18,169,level2_2025W29_1A_0340_4D5_spx_l2b-v20-2025-260.fits,60871.81968600,SOURCE:18,2097152:18,1,-0.184,0.856,-1.647,8.144
4.17666,1.0168,0.11173,0.01839,SPHEREx-D5,16.382,0.119,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,2.8809,0.19660,0.010987,0.0010214,-0.000030336,0.012070,0.00041355,0.012483,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,19,170,level2_2026W06_1A_0594_1D5_spx_l2b-v23-2026-037.fits,61075.95069300,SOURCE:19,2097152:19,1,0.607,0.203,3.600,0.401
4.17998,1.1319,0.10842,0.01836,SPHEREx-D5,16.265,0.104,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,2.5160,0.14599,0.0089722,0.0012003,-0.00053539,0.011243,0.00051252,0.011756,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,170,level2_2025W28_2A_0419_1D5_spx_l2b-v20-2025-260.fits,60868.82561800,SOURCE:19,2097152:19,1,-0.354,-0.646,-0.170,7.318
4.18030,1.2005,0.10045,0.01836,SPHEREx-D5,16.202,0.091,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,2.6901,0.15696,0.0090935,0.00093201,0.00025581,0.0095139,0.00057646,0.010090,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,18,173,level2_2025W33_2C_0500_1D5_spx_l2b-v20-2025-267.fits,60903.54596400,SOURCE:20,2097152:20,0.9999999999999998,0.259,0.492,-3.162,0.989
4.21260,1.0861,0.10445,0.01836,SPHEREx-D5,16.310,0.104,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,3.0558,0.20779,0.0097549,0.0010657,0.00019170,0.010437,0.00047185,0.010909,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,18,169,level2_2026W06_1A_0594_2D5_spx_l2b-v23-2026-037.fits,61075.95218500,SOURCE:19,2097152:19,1.0000000000000002,0.453,-0.385,3.086,5.560
4.21620,1.0653,0.098275,0.01830,SPHEREx-D5,16.331,0.100,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,2.4871,0.15009,0.0084332,0.00084940,0.000039275,0.0092041,0.00045393,0.0096580,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,168,level2_2025W28_2A_0419_2D5_spx_l2b-v20-2025-260.fits,60868.82712800,SOURCE:17,2097152:17,0.9999999999999998,0.387,0.154,-0.934,8.999
4.21622,1.2279,0.10725,0.01830,SPHEREx-D5,16.177,0.095,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,2.8129,0.16730,0.010583,0.00075685,0.00021964,0.010900,0.00060311,0.011504,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,20,170,level2_2025W33_2C_0545_1D5_spx_l2b-v20-2025-267.fits,60903.67961000,SOURCE:21,2097152:21,0.9999999999999998,-0.251,0.069,-1.007,2.816
4.23488,1.3504,0.10216,0.01842,SPHEREx-D5,16.074,0.082,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,2.7751,0.14936,0.0091256,0.0011313,0.00027528,0.0097064,0.00072940,0.010436,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,18,167,level2_2026W29_2A_0160_3D5_spx_l2b-v25-2026-206.fits,61238.28266300,SOURCE:18,2097152:18,1,-0.347,0.168,0.883,4.390
4.24908,1.1946,0.11769,0.01846,SPHEREx-D5,16.207,0.107,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,3.3337,0.22586,0.011162,0.0014369,-0.00034132,0.013281,0.00057083,0.013852,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,155,level2_2026W06_1A_0594_3D5_spx_l2b-v23-2026-037.fits,61075.95367700,SOURCE:19,2097152:19,1,0.016,0.313,-0.245,3.068
4.25251,1.4559,0.12142,0.01849,SPHEREx-D5,15.992,0.091,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,2.9507,0.15732,0.012469,0.00087294,-0.00027644,0.013895,0.00084781,0.014742,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,19,176,level2_2025W28_2A_0419_3D5_spx_l2b-v20-2025-260.fits,60868.82862100,SOURCE:21,2097152:21,0.9999999999999998,1.300,0.834,1.635,0.062
4.25254,1.2687,0.10633,0.01849,SPHEREx-D5,16.142,0.091,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,2.9064,0.17266,0.0094586,0.00094077,-0.00013169,0.010663,0.00064382,0.011307,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,18,173,level2_2025W33_2C_0736_1D5_spx_l2b-v20-2025-267.fits,60904.29322900,SOURCE:19,2097152:19,1.0000000000000002,0.108,0.022,1.940,0.879
4.27101,1.1786,0.10588,0.01867,SPHEREx-D5,16.222,0.098,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,2.6852,0.15910,0.0095169,0.00082984,-0.00015438,0.010655,0.00055563,0.011211,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,167,level2_2026W29_1A_0314_1D5_spx_l2b-v25-2026-203.fits,61235.63240000,SOURCE:16,2097152:16,1,-0.586,0.511,2.893,3.285
4.28541,1.0192,0.11149,0.01862,SPHEREx-D5,16.379,0.119,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,3.2105,0.23111,0.010525,0.0012482,-0.00012098,0.012015,0.00041551,0.012430,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,167,level2_2026W06_1A_0594_4D5_spx_l2b-v23-2026-037.fits,61075.95517000,SOURCE:19,2097152:19,0.9999999999999998,-0.440,0.200,1.618,2.160
4.30788,1.0768,0.10630,0.01884,SPHEREx-D5,16.320,0.107,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,2.6970,0.17136,0.0097368,0.00096723,-0.000066403,0.010837,0.00046384,0.011301,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,19,171,level2_2026W29_1A_0314_2D5_spx_l2b-v25-2026-203.fits,61235.63389200,SOURCE:21,2097152:21,1,-0.053,-0.152,3.188,2.393
4.32205,1.1187,0.11620,0.01879,SPHEREx-D5,16.278,0.113,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,3.4151,0.24222,0.011079,0.0014436,-0.00024033,0.013003,0.00050059,0.013504,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,20,167,level2_2026W06_2A_0364_1D5_spx_l2b-v23-2026-040.fits,61078.32529700,SOURCE:21,2097152:21,1.0000000000000002,0.460,-0.001,-4.563,0.707
4.32565,1.0976,0.10460,0.01881,SPHEREx-D5,16.299,0.103,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,2.7269,0.17194,0.0092113,0.00097440,-0.00013714,0.010460,0.00048192,0.010942,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,171,level2_2025W28_2A_0498_1D5_spx_l2b-v20-2025-260.fits,60869.23341300,SOURCE:18,2097152:18,1,0.037,-0.523,-0.315,3.903
4.34463,1.2517,0.10649,0.01894,SPHEREx-D5,16.156,0.092,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,2.8999,0.17462,0.010001,0.0010515,0.00017014,0.010712,0.00062671,0.011339,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,18,177,level2_2026W29_1A_0314_3D5_spx_l2b-v25-2026-203.fits,61235.63538400,SOURCE:19,2097152:19,1,-0.146,-0.014,1.036,3.622
4.35880,1.1495,0.11904,0.01897,SPHEREx-D5,16.249,0.112,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,3.4436,0.24209,0.011044,0.0012237,-0.00068781,0.013643,0.00052851,0.014171,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,18,167,level2_2026W06_2A_0364_2D5_spx_l2b-v23-2026-040.fits,61078.32678900,SOURCE:18,2097152:18,1.0000000000000002,0.054,0.488,1.038,-0.180
