objectid,label_bits,labels,umap_x,umap_y,fvar_w1,mean_w1_mjy,max_w1_mjy,clagn_score,is_known_clagn,in_region_clagn,in_region_zeltyn
364,1,SDSS_QSO,17.919613,6.48116,0.3713838057275391,1.8602053085544026,3.503811356239779,0.0,False,False,False
365,1,SDSS_QSO,22.140116,4.6705775,0.46374504713227144,0.43151832436720283,0.6193601013572838,0.04,False,False,False
366,1,SDSS_QSO,17.769602,7.569563,0.31970444199223785,0.7158077651092085,0.9825863920439435,0.04,False,False,False
368,1,SDSS_QSO,21.486105,7.4187694,0.24169118496885136,3.354869499460773,4.786133562188703,0.06,False,False,False
369,1,SDSS_QSO,16.725529,4.798379,0.2556078415130856,0.4288601364127983,0.655942823679155,0.04,False,False,False
370,1,SDSS_QSO,16.922909,9.759978,0.38975578458113774,1.0897810847764695,1.6711065021947402,0.02,False,False,False
371,1,SDSS_QSO,15.869735,5.913045,0.3444239106648968,1.1199726904353091,1.9344504558468412,0.16,False,False,False
373,1,SDSS_QSO,20.155336,3.0538132,0.24132966611684392,0.5116117971981567,0.7164655417374632,0.08,False,False,False
374,1,SDSS_QSO,19.152523,7.113768,0.3136672484883276,1.537381806064482,2.204543080281983,0.0,False,False,False
375,1,SDSS_QSO,22.607494,3.0049875,0.35138088650310373,0.41513349700450447,0.5673861220716753,0.02,False,False,False
376,1,SDSS_QSO,19.833656,5.298294,0.35446411745866546,1.4846334582898153,2.121584453048893,0.18,False,False,False
377,1,SDSS_QSO,12.103639,5.7505574,0.14489917737079278,2.04265001797456,2.4395483725475273,0.48,False,True,False
378,1,SDSS_QSO,19.757664,8.406717,0.317094569696111,1.2473869870384022,1.881429642734743,0.08,False,False,False
379,1,SDSS_QSO,15.06734,-0.45763114,0.021643289905125006,1.9612874318074076,2.5659973581988336,0.12,False,False,False
380,17,SDSS_QSO+Turn-on,21.063763,2.6048415,0.37299953548748477,11.243230976737786,15.394935129172609,0.02,True,False,False
381,1,SDSS_QSO,18.784544,1.5361017,0.3421914533358766,1.0593185688525075,1.7596189947253429,0.06,False,False,False
382,1,SDSS_QSO,20.268194,4.261151,0.29735958730585155,0.8571870389690682,1.1651982686907338,0.06,False,False,False
384,1,SDSS_QSO,20.145397,6.1471267,0.32746191054791746,0.98202237675114,1.5990881012685403,0.08,False,False,False
385,1,SDSS_QSO,9.525443,1.7770315,0.08331548340115058,1.4157742830090552,1.7256224150605703,0.1,False,False,True
386,1,SDSS_QSO,17.814062,6.640702,0.18836181504835303,1.6931117996869733,2.2075104966767376,0.02,False,False,False
387,1,SDSS_QSO,15.614209,6.522196,0.21425497031491975,0.4648181758979142,0.726774680232682,0.1,False,False,False
388,1,SDSS_QSO,21.834457,5.0855107,0.3223698411580354,0.6332545526124324,1.0324063440423346,0.02,False,False,False
389,1,SDSS_QSO,2.9862833,-3.1367548,0.0032219615021209817,1.1413379506871457,1.1492699032784475,0.0,False,False,False
390,1,SDSS_QSO,15.878069,8.078817,,0.5023303719160336,0.8286742761712271,0.04,False,False,False
391,1,SDSS_QSO,17.072626,6.4339385,0.49371520123165724,0.9357888852684573,1.5119081009982118,0.02,False,False,False
393,1,SDSS_QSO,21.276415,8.442437,0.3027952445190666,0.6518039674864153,1.0308737877237775,0.18,False,False,False
394,1,SDSS_QSO,16.11453,8.373825,,0.45130517831420913,0.791965447557353,0.08,False,False,False
395,1,SDSS_QSO,11.106956,-1.8535491,0.07290825873122973,0.2519920815203676,0.30493590292150863,0.04,False,False,False
396,1,SDSS_QSO,16.533253,5.5286274,0.40313576354573644,0.9931847663363594,1.6963279855469988,0.08,False,False,False
397,1,SDSS_QSO,18.10289,5.0099034,0.4174825880117639,1.9568151718373463,3.1672145410693417,0.02,False,False,False
398,1,SDSS_QSO,21.180756,3.766547,0.3302982045959659,1.4743006343047464,2.0110405829731874,0.02,False,False,False
399,1,SDSS_QSO,21.301342,9.321043,0.2540633458151743,0.7473906927648469,1.247242132794102,0.24,False,True,False
400,1,SDSS_QSO,22.012463,8.670825,0.3128265466937495,0.8508608502692846,1.4788157832126299,0.22,False,False,False
401,1,SDSS_QSO,16.638113,6.4662375,0.4393859442873306,1.0168656508584852,1.897395136358929,0.1,False,False,False
402,1,SDSS_QSO,8.403531,1.1744772,0.050387222423907654,0.9756525236143678,1.059626987338703,0.06,False,False,False
404,1,SDSS_QSO,9.759152,-0.02776527,,1.636535312445914,1.8118858855712876,0.06,False,False,False
405,1,SDSS_QSO,15.946123,8.75608,0.35983002022223076,0.4066002452217646,0.5458086075912654,0.04,False,False,True
406,1,SDSS_QSO,4.5861645,-1.2104359,,0.1315461156326884,0.13307643779313882,0.0,False,False,True
407,1,SDSS_QSO,21.984018,3.6967373,0.32295392584503313,0.8166504866846657,1.1363027064632831,0.02,False,False,False
409,1,SDSS_QSO,17.047848,1.541294,0.22305052641948497,0.23131189492658497,0.452858920189314,0.16,False,False,False
410,1,SDSS_QSO,17.937435,4.343435,0.3846599187555855,1.3666200004597169,2.2412557954975916,0.0,False,False,False
411,1,SDSS_QSO,9.533929,-2.2584202,0.04739803547541803,1.2209452459823198,1.2905374442559605,0.0,False,False,False
412,1,SDSS_QSO,23.134031,3.1569128,0.43804517353409733,0.487672928870308,0.6668300570364356,0.02,False,False,False
413,1,SDSS_QSO,15.148353,-0.48069006,0.10854503048599831,10.189296306704836,11.560125721618078,0.12,False,False,False
414,1,SDSS_QSO,21.030981,2.561747,0.26889713918711816,1.7618102795502495,2.2003302853280786,0.04,False,False,False
415,1,SDSS_QSO,17.338161,3.4649968,0.18768154193671335,0.7423497738720151,0.9154698043411634,0.08,False,False,False
416,1,SDSS_QSO,18.72795,2.625958,0.4201111079889037,1.4658072357349112,2.1507113515221974,0.06,False,False,False
417,1,SDSS_QSO,19.879848,5.3823724,0.2467827551606149,0.4906974005693797,0.6636386070252202,0.18,False,False,False
418,1,SDSS_QSO,18.81221,5.8932834,0.23303940760283165,0.6897221514488475,0.9336711768450251,0.04,False,False,False
419,1,SDSS_QSO,17.410934,5.1822553,0.4134897585426068,1.0579391968448926,1.6219319833266574,0.0,False,False,False
420,1,SDSS_QSO,18.466862,7.45985,0.3265164645806658,0.9856862044106105,1.4118474211395107,0.02,False,False,False
422,1,SDSS_QSO,7.637578,-3.8166995,0.01635770549167513,1.1492593792739472,1.1668113283963895,0.0,False,False,False
423,1,SDSS_QSO,17.385029,2.8749537,0.3521332483024622,0.9419733118295642,1.4449041475988786,0.12,False,False,False
425,1,SDSS_QSO,8.91438,0.24944729,0.05564188779614445,0.35628125714836917,0.3841087171653541,0.1,False,False,False
426,1,SDSS_QSO,6.516804,-2.2453847,0.009048615036635213,0.7417843653532369,0.7541801847750926,0.0,False,False,False
428,1,SDSS_QSO,15.222017,6.7591953,0.4062384760220795,0.7615641651062142,1.3601838673954365,0.12,False,False,False
429,1,SDSS_QSO,21.67275,7.077055,0.14635379139084512,1.027828170669742,1.5198781211280885,0.04,False,False,False
430,1,SDSS_QSO,19.560793,6.705355,0.3329687667475001,0.3725121071707363,0.5355361289696546,0.06,False,False,False
431,1,SDSS_QSO,18.638472,3.4038272,0.36228427481158704,0.9908707127898477,1.6275365498359733,0.04,False,False,False
432,1,SDSS_QSO,15.557519,4.317505,0.2974324004784178,2.205624350914885,4.059727083152675,0.24,False,True,False
433,1,SDSS_QSO,15.825,1.8954291,0.11978541919878417,0.6714592371701616,0.8399386525431327,0.16,False,False,False
434,1,SDSS_QSO,20.933998,6.7775345,0.29648771673190955,0.5684747369993546,0.911707943739688,0.06,False,False,False
435,1,SDSS_QSO,10.912886,-0.15425344,0.06649505151683469,0.5214800857648484,0.593765373374251,0.06,False,False,False
436,1,SDSS_QSO,18.678623,4.5525246,0.09391457971002663,0.7148389301362249,0.9596972336040279,0.06,False,False,False
437,1,SDSS_QSO,18.368763,7.142491,0.3187232927857535,0.5654607356933874,0.8677410979882707,0.02,False,False,False
438,1,SDSS_QSO,22.426811,5.290744,0.4384619046497751,1.7647689521736787,2.8356684203313707,0.04,False,False,False
439,1,SDSS_QSO,18.926006,7.4255247,0.3015256719895808,0.6730461233319269,0.8986025372343676,0.02,False,False,False
440,1,SDSS_QSO,20.805593,4.989375,0.34144328773410054,0.5144633926634039,0.6898289536647582,0.04,False,False,False
441,1,SDSS_QSO,15.747815,4.060752,0.2290121491598946,2.494730249588518,3.4531017141231986,0.22,False,True,False
442,1,SDSS_QSO,15.827172,8.232804,0.3305505004331238,1.6370358785658663,2.471820292932854,0.04,False,False,False
443,1,SDSS_QSO,17.366232,8.31598,0.2134047417906248,1.3092427843439656,1.8053815369474733,0.04,False,False,False
444,1,SDSS_QSO,21.371891,1.734906,0.32985627268904144,1.409712080494777,1.8811230021106855,0.02,False,False,False
445,1,SDSS_QSO,16.838789,5.4691615,0.3850424332155015,0.5091139923658112,0.9781239285172407,0.02,False,False,False
446,1,SDSS_QSO,8.538238,-1.8488764,0.033251451849629035,0.9035369088066965,0.9712566420479618,0.0,False,False,False
447,1,SDSS_QSO,17.012669,7.163878,0.4718688047978609,0.9338558397678953,1.5981434302662354,0.08,False,False,False
448,1,SDSS_QSO,5.51706,-2.9704125,0.008584536143718556,0.7311672714900812,0.749455095901682,0.0,False,False,False
449,1,SDSS_QSO,20.351591,2.352687,0.32616805521624365,2.585426266794663,3.5367260567314247,0.04,False,False,False
454,1,SDSS_QSO,16.283995,5.1801662,0.21520514239125868,1.5770139055009162,2.480353734521641,0.1,False,False,False
455,1,SDSS_QSO,11.984805,-0.6373886,0.08609637103534687,1.124049140715212,1.2828020575272774,0.1,False,False,False
456,1,SDSS_QSO,15.130104,8.071426,,0.661946150657913,1.0870114383766278,0.04,False,False,False
457,1,SDSS_QSO,19.877863,7.7240057,0.5182075237377699,0.5825417966712294,1.0465467283183856,0.04,False,False,False
458,1,SDSS_QSO,13.067816,0.8524101,0.09937636493417777,0.6088910488011947,0.7794905712737581,0.16,False,False,False
459,1,SDSS_QSO,10.942183,2.0783465,0.09169827640646391,0.2666023042798085,0.3278016610595822,0.06,False,False,False
460,1,SDSS_QSO,19.309847,3.4281466,0.3373365463023309,0.8867099862145622,1.2408167008689546,0.04,False,False,False
461,1,SDSS_QSO,22.898485,2.587439,0.33797146208277146,2.30695979676159,2.8912362349232668,0.02,False,False,False
462,1,SDSS_QSO,19.004436,2.3527923,0.26039960755547337,0.6313090033818642,0.8517927207655624,0.06,False,False,False
463,1,SDSS_QSO,12.974764,2.8245685,0.14293594064142534,1.6587098990141178,2.3637172484958726,0.22,False,False,False
465,1,SDSS_QSO,18.861351,7.1556573,0.2723242107032704,0.9976607237186356,1.4484090192266883,0.0,False,False,False
466,1,SDSS_QSO,13.849464,-1.7942986,0.06474597309836216,1.0599781187869157,1.4359416775738516,0.16,False,False,False
467,1,SDSS_QSO,21.789896,3.42828,0.31764154905390585,2.999082182567245,4.227507088793501,0.02,False,False,False
468,1,SDSS_QSO,21.507612,9.203071,0.36053096138584834,0.5055696333917499,0.9211767447886152,0.24,False,True,False
469,1,SDSS_QSO,18.62841,5.632775,0.4519690913275963,1.5981176865774196,2.705567166541961,0.06,False,False,False
470,1,SDSS_QSO,15.744903,4.146402,0.18864176179945938,2.389640372827947,3.5418548930371934,0.22,False,True,False
471,1,SDSS_QSO,6.1433253,-0.6335101,0.022849274438454366,0.9839579945816468,1.0148472053561712,0.0,False,False,False
472,1,SDSS_QSO,15.433803,1.1655929,0.17772396311353228,0.9229512216949199,1.096178757802375,0.02,False,False,False
473,1,SDSS_QSO,11.612858,-1.2593803,0.07651550716874289,0.6551753031513683,0.763022443790416,0.1,False,False,False
474,1,SDSS_QSO,20.131416,2.922095,0.2943002060377383,1.1212018550590983,1.6307651616339052,0.08,False,False,False
476,1,SDSS_QSO,21.637077,2.2380676,0.34023826412645924,1.1878754483329743,1.566570623328218,0.04,False,False,False
477,1,SDSS_QSO,20.24015,3.0304322,0.23248287039594864,0.5220402437231801,0.6869153350178181,0.08,False,False,False
479,1,SDSS_QSO,21.918402,6.156062,0.4257176175932598,0.9535052215454201,1.601742129801583,0.06,False,False,False
480,1,SDSS_QSO,16.871517,2.1001222,0.30839223902580665,1.4369613754103843,2.3980563808538378,0.24,False,False,False
481,1,SDSS_QSO,13.230872,3.4955559,0.2106265824303473,1.92233808327708,3.013256069338171,0.24,False,True,False
482,1,SDSS_QSO,17.793558,1.2418453,0.1813786906619127,0.6352677974208809,0.8562459675800805,0.08,False,False,False
483,1,SDSS_QSO,18.900255,8.238636,0.32844491135744946,0.8472720658014528,1.2718709178069463,0.04,False,False,False
484,1,SDSS_QSO,6.658743,-0.41048077,0.025942488086938508,0.9846946465806601,1.0078309504361753,0.0,False,False,False
485,1,SDSS_QSO,16.69615,9.3719,0.4139915780629301,0.38419386174521686,0.6459538796538316,0.02,False,False,False
486,1,SDSS_QSO,16.526752,8.544479,0.32580810313985253,1.3798851631066618,1.9979277991411237,0.04,False,False,False
487,1,SDSS_QSO,22.185034,3.6377175,0.37535489339674294,0.7281595913686929,1.0534244488934972,0.02,False,False,False
488,1,SDSS_QSO,21.310698,2.6266491,0.3031352122260844,1.0524823619313253,1.4395212862589513,0.04,False,False,False
489,1,SDSS_QSO,16.30914,3.1432343,0.35394754808724344,2.6503489091682355,3.674095725743161,0.22,False,True,False
490,1,SDSS_QSO,18.34375,7.623215,0.5411127905015483,1.0511099698280664,2.1014611247299086,0.04,False,False,False
491,1,SDSS_QSO,18.155653,1.5355272,0.24132323621168447,1.2891281340117189,1.880887456491002,0.06,False,False,False
492,1,SDSS_QSO,22.317497,6.0507646,0.3302502465204269,0.8912325766960691,1.514160476307718,0.04,False,False,False
493,1,SDSS_QSO,19.711784,2.5739806,0.22358963798065015,0.33751503202781613,0.4344784043390634,0.06,False,False,False
494,1,SDSS_QSO,11.459662,-0.34849775,0.06489122462649272,0.4260778162724616,0.47516686865245106,0.06,False,False,False
495,1,SDSS_QSO,19.372871,7.3445883,0.28100305452802204,0.547130700036625,0.775681609057659,0.02,False,False,False
496,1,SDSS_QSO,21.433702,6.397706,0.2756921606650597,0.5766450083222333,0.8335752806721498,0.04,False,False,False
499,1,SDSS_QSO,20.728472,1.7118973,0.2628577286520687,3.4722721491781185,4.199857430885409,0.02,False,False,False
500,1,SDSS_QSO,17.274296,9.849428,0.42705120514143563,0.8315721543309451,1.3850168806802392,0.02,False,False,False
501,1,SDSS_QSO,15.649705,6.1109614,0.26109800952806994,1.238978045434625,1.9085009233086394,0.16,False,False,False
502,1,SDSS_QSO,17.869125,4.178381,0.31866394771020373,1.897092033632989,2.6258741850921186,0.0,False,False,False
503,1,SDSS_QSO,7.4606094,-0.5866949,0.03981659596764698,0.38852358838794576,0.412515684543416,0.0,False,False,False
505,1,SDSS_QSO,22.46559,2.4110193,0.3756589605050366,4.072414777670891,5.546465624723504,0.02,False,False,False
506,1,SDSS_QSO,11.956434,-0.9031086,,2.183812904360199,2.343253001472558,0.12,False,False,False
508,1,SDSS_QSO,19.366903,7.1459346,0.37934079821434136,2.1487223701192963,3.318550721775736,0.02,False,False,False
509,1,SDSS_QSO,16.93518,1.0916936,0.17116817981121088,1.5131705891281408,2.2841775448802455,0.12,False,False,False
510,1,SDSS_QSO,1.3621026,0.2751119,,0.5340011228285527,0.5340356210357555,0.0,False,False,False
511,1,SDSS_QSO,9.362167,-0.30792853,0.0392006500630876,0.23004145746193316,0.24134770820586837,0.06,False,False,False
512,1,SDSS_QSO,15.13528,7.4649777,0.3354216164073544,0.929504403872982,1.7481817506007573,0.06,False,False,False
513,1,SDSS_QSO,8.349133,-2.4872994,0.026204725079329416,3.0760868097543153,3.1640511514939353,0.0,False,False,False
514,1,SDSS_QSO,16.84401,9.561526,0.353678345070472,0.7345475013040399,1.0980406634218696,0.02,False,False,False
515,1,SDSS_QSO,18.195482,8.226677,0.34154863882951864,1.0601263218072443,1.7239429138178881,0.02,False,False,False
516,1,SDSS_QSO,21.169281,2.6245666,0.2571438084680664,1.1589041530512065,1.4705192646712821,0.04,False,False,False
518,1,SDSS_QSO,19.755392,3.8067822,0.33859396853001383,8.241742177749744,11.760068329886508,0.06,False,False,False
519,1,SDSS_QSO,11.183137,-0.085679136,,5.493346804170918,6.495928732893162,0.06,False,False,False
520,1,SDSS_QSO,12.856937,-1.5285004,0.09108098377423456,0.23294103898554183,0.2772600640802846,0.08,False,False,False
521,1,SDSS_QSO,16.92866,4.23195,0.4256978027813756,0.8665570571018808,1.256548629600021,0.08,False,False,False
522,1,SDSS_QSO,16.800444,5.5494027,0.32261173054762593,0.4613470008642338,0.7083433371235972,0.04,False,False,False
524,1,SDSS_QSO,18.043108,4.5746174,0.3278671598665701,0.6773567407339472,1.0533587125798318,0.02,False,False,False
525,1,SDSS_QSO,18.249771,5.2317643,0.19896638526829286,5.37016473282616,6.656053977779541,0.02,False,False,False
526,1,SDSS_QSO,3.374581,-0.58071697,,0.11115829822806714,0.11166189002749327,0.0,False,False,True
527,1,SDSS_QSO,15.804364,5.822329,0.44834366623376926,0.6133378779367785,1.1824666566109843,0.16,False,False,False
528,1,SDSS_QSO,19.255522,4.3854604,0.4053242847924369,1.5616161443143395,2.346332177527117,0.1,False,False,False
529,1,SDSS_QSO,18.90053,1.2923734,0.232214385088141,0.7863531751179896,0.9868524718004897,0.02,False,False,False
530,1,SDSS_QSO,16.200916,3.4569166,0.3204845690714383,3.194184823929967,5.789933682361613,0.22,False,True,False
531,1,SDSS_QSO,17.314308,6.9941993,0.16122128930669744,0.5545117742217955,0.6692780287635319,0.06,False,False,False
532,1,SDSS_QSO,13.444065,3.382036,,1.0127747211775926,1.4205795997274784,0.24,False,True,False
533,1,SDSS_QSO,18.443077,1.2054871,0.22054404670969846,0.751123714950543,1.1968811064402836,0.06,False,False,False
534,1,SDSS_QSO,20.444353,7.5856686,0.2804630001856232,4.984660176316208,6.966136006262797,0.04,False,False,False
535,1,SDSS_QSO,17.288086,3.4739404,0.25252689628833747,0.41053974548872507,0.553818926642629,0.1,False,False,False
536,1,SDSS_QSO,19.587692,9.913977,0.2955953703820585,0.6317947867179574,1.1514052353399638,0.12,False,False,False
537,1,SDSS_QSO,15.551284,-0.44927824,0.09487589522219943,0.8257490080367059,0.9499679835488644,0.08,False,False,False
538,1,SDSS_QSO,21.364544,3.07343,0.32936476680209653,1.446887974843732,2.04976772264736,0.04,False,False,False
539,1,SDSS_QSO,20.03093,6.6598954,0.325007682337894,1.1528786474851844,1.737316020200585,0.06,False,False,False
540,1,SDSS_QSO,8.723115,-2.9095008,0.027029901255634245,0.5968717698916156,0.6240709273435407,0.0,False,False,False
541,1,SDSS_QSO,20.712566,7.148841,0.249179132138245,1.1596467737077014,1.6349768387920665,0.04,False,False,False
542,1,SDSS_QSO,15.015511,7.474483,0.22271756582936747,0.4023506400436497,0.656541019833913,0.08,False,False,False
543,1,SDSS_QSO,15.91456,8.568368,0.4774296127466225,2.54480204017026,4.523817052575739,0.06,False,False,False
544,1,SDSS_QSO,22.569649,4.4973474,0.36964214707413884,2.3717998103187816,3.2981269813341867,0.02,False,False,False
545,1,SDSS_QSO,16.938448,5.7146297,0.34951100526141554,1.2485604178667362,1.9887075151230809,0.02,False,False,False
548,1,SDSS_QSO,20.010567,5.739918,0.3339374533731585,0.4901385812335205,0.6608928809453731,0.12,False,False,False
549,1,SDSS_QSO,20.124937,6.2582345,0.45673766011258854,0.37951067439038455,0.5902777337007485,0.06,False,False,False
550,1,SDSS_QSO,16.076176,3.376901,0.6742360353899964,0.8877062053729053,2.1614829803344833,0.28,False,True,False
551,1,SDSS_QSO,19.239887,0.75790757,0.20798517870724134,7.565690154060357,10.429799689681857,0.02,False,False,False
552,1,SDSS_QSO,11.231698,0.17636104,0.06168369628215841,0.7531905495632676,0.8933418146841655,0.06,False,False,False
553,1,SDSS_QSO,7.4780507,-3.976434,0.015886115500086624,0.42582561779288586,0.4330745605368696,0.0,False,False,False
554,1,SDSS_QSO,19.525991,3.9530666,0.27499362508346403,2.9020929438022094,3.786155390831709,0.04,False,False,False
555,1,SDSS_QSO,15.317842,5.7588086,0.27009384200537856,1.0910905581205115,1.4827120690651086,0.18,False,False,False
556,1,SDSS_QSO,18.487463,6.716079,0.27479489921233546,2.515688787376565,3.4913637542961453,0.0,False,False,False
558,1,SDSS_QSO,12.140438,0.28368318,,7.483760446522419,8.882628875547596,0.08,False,False,False
559,1,SDSS_QSO,13.6807375,2.673563,0.1055541023174381,0.37786672577081326,0.5278156889513687,0.18,False,False,False
560,1,SDSS_QSO,21.556488,9.711591,0.32092524872276984,1.2924922885775245,2.618030454174261,0.26,False,True,False
561,1,SDSS_QSO,19.144682,8.894682,0.3744685513038428,0.5084222169459371,0.7524890577410672,0.1,False,False,False
562,1,SDSS_QSO,16.751743,8.773588,0.4175329757149404,0.7101054646065073,1.2963022107142583,0.04,False,False,False
563,1,SDSS_QSO,17.291433,8.376752,0.24167584639183062,1.7783667711424251,2.1939404479367255,0.04,False,False,False
564,1,SDSS_QSO,16.05789,-0.16343108,0.06527079856060138,0.6485399640633032,0.7664307748420089,0.02,False,False,False
565,1,SDSS_QSO,19.867563,3.4733307,0.3704894066303459,0.5612953034839859,0.8562846648068475,0.06,False,False,False
566,1,SDSS_QSO,18.565931,1.7600721,0.28584573048469714,2.8866228344715377,4.354987127651281,0.06,False,False,False
567,1,SDSS_QSO,21.963179,5.023455,0.2457992785037825,0.3067175761322216,0.4382916312146512,0.02,False,False,False
568,1,SDSS_QSO,21.019306,4.2689767,0.31872745960660087,2.37015389756016,3.3527159075365196,0.0,False,False,False
569,1,SDSS_QSO,16.516582,8.467815,0.38558472801395166,0.7829212570458223,1.3717541131161743,0.04,False,False,False
570,1,SDSS_QSO,19.69116,3.83351,0.27303113967656983,0.730566006800274,0.9997044571588356,0.06,False,False,False
571,1,SDSS_QSO,18.100815,3.1270883,0.38687880011032727,3.124011253750254,5.116585405017402,0.06,False,False,False
573,769,SDSS_QSO+SPIDER_BL+SPIDER_QSOBL,17.39837,8.88814,,0.06730247959818902,4.412195929933615,0.02,False,False,False
574,1,SDSS_QSO,21.38689,5.393416,0.561963944775458,0.5211866231781428,0.8282154250163627,0.02,False,False,False
575,1,SDSS_QSO,22.302189,6.6344013,0.2501329239430108,0.9527374888110698,1.4548959706343574,0.04,False,False,False
576,1,SDSS_QSO,17.141888,8.909951,0.2282569359963094,0.8607568821792849,1.1733702223947846,0.04,False,False,False
577,1,SDSS_QSO,17.67144,5.745481,0.21156456143497127,1.1849785906082748,1.6420831307926524,0.0,False,False,False
579,1,SDSS_QSO,15.1419935,6.1388307,0.2804956266226637,0.7477860835653436,1.2785254632014524,0.18,False,False,False
581,1,SDSS_QSO,15.127693,1.1925019,0.17344544962049147,3.0956476187393074,4.115679674669334,0.06,False,False,False
582,1,SDSS_QSO,19.033184,4.5989876,0.35298773526890675,0.7987977310664036,1.2071552994830295,0.08,False,False,False
583,1,SDSS_QSO,17.401468,7.08936,0.4062014336792875,0.4221857172078852,0.6594123077000429,0.06,False,False,False
584,1,SDSS_QSO,20.018318,4.6729856,0.3900937827450472,0.4983359402096269,0.7659234478695769,0.1,False,False,False
585,1,SDSS_QSO,19.707567,6.904481,0.28902243320087184,0.7781386254869574,1.1930808415700949,0.04,False,False,False
586,1,SDSS_QSO,15.953079,5.339171,0.3705816465006396,2.0156105951500067,2.934419229113166,0.1,False,False,False
587,1,SDSS_QSO,17.653933,0.13480626,0.19931573209198186,1.3995597283614392,1.6735530167565962,0.04,False,False,False
588,1,SDSS_QSO,8.075204,1.2491236,0.04907362628854783,0.21676917787085603,0.22674014475049287,0.06,False,False,False
589,1,SDSS_QSO,19.581478,2.9394267,0.3162227888467113,1.0864676984540211,1.5612009651690695,0.08,False,False,False
590,1,SDSS_QSO,14.533839,1.9551002,0.18978761807749397,0.8022376051406679,1.071565991623724,0.16,False,False,False
591,1,SDSS_QSO,17.932653,6.3069324,0.33517715674375953,2.280268509340374,3.7399779526330903,0.0,False,False,False
592,1,SDSS_QSO,21.844982,9.018356,0.5319425323477677,1.3684787483171452,3.3084481220934254,0.22,False,True,False
593,1,SDSS_QSO,17.262018,4.9885526,0.3044012086950345,2.0435749683189295,2.7490469003600424,0.0,False,False,False
594,1,SDSS_QSO,8.383647,-1.3158619,0.03290724715667551,3.799998125764051,4.1774567055818945,0.0,False,False,False
595,1,SDSS_QSO,17.49637,10.056241,0.3557296394681598,1.1980312966875846,1.751028470780449,0.02,False,False,False
596,1,SDSS_QSO,15.0146475,5.9710054,0.3619447343464355,1.5734549139625098,2.788959145642263,0.18,False,False,False
597,1,SDSS_QSO,22.642408,3.8958685,0.43529979980554084,1.0789031986454596,1.5305407759631406,0.02,False,False,False
598,17,SDSS_QSO+Turn-on,19.145279,5.027154,0.18935426872525063,0.2830427986328419,0.40686647046001045,0.12,True,False,False
599,1,SDSS_QSO,18.33406,4.28761,0.23888153575450924,1.2854836740939564,1.7733033990332694,0.0,False,False,False
600,785,SDSS_QSO+Turn-on+SPIDER_BL+SPIDER_QSOBL,15.347608,6.9767528,0.38325647815168895,3.0582294937430703,4.791116673705787,0.1,True,False,False
601,1,SDSS_QSO,11.633037,0.8923696,0.09990989484517032,0.6619375017165128,0.8197193172756582,0.04,False,False,False
603,1,SDSS_QSO,20.412558,7.7872252,0.24654915782562692,1.0860119394832695,1.5234475680868362,0.04,False,False,False
604,1,SDSS_QSO,9.370098,1.1113182,0.061948387599114155,0.25382879401682945,0.26942328815818906,0.06,False,False,False
605,1,SDSS_QSO,19.19627,8.988737,0.42079913530263896,1.043014194825343,1.7015030913411877,0.1,False,False,False
606,1,SDSS_QSO,17.411528,4.4723687,0.11557044414881318,0.5744195530110426,0.8228088489741497,0.0,False,False,False
607,1,SDSS_QSO,20.493063,6.7386546,0.396276630995206,0.8194547595938421,1.1579863286371739,0.04,False,False,False
608,1,SDSS_QSO,17.297398,9.165093,,0.048994437547463666,4.29162124866492,0.02,False,False,False
609,1,SDSS_QSO,19.093786,6.30827,0.32949759944498125,1.1663307387973025,1.6708757144484707,0.0,False,False,False
610,1,SDSS_QSO,6.0342216,-3.7507722,0.0096586521705563,1.1126419216956465,1.1234877078395713,0.0,False,False,False
611,1,SDSS_QSO,17.551888,7.5286036,0.3840111469584383,2.0257468732031834,2.9803591249309003,0.06,False,False,False
612,1,SDSS_QSO,21.109566,6.1732273,0.2593929454151676,1.9504009708408379,2.861677748236797,0.02,False,False,False
613,1,SDSS_QSO,19.110455,8.32196,0.34576635568743636,1.0452095278584115,1.5787823510385532,0.08,False,False,False
614,1,SDSS_QSO,17.612535,9.686734,0.401587563186136,2.414092399874853,3.9345422985930476,0.02,False,False,False
615,1,SDSS_QSO,16.503653,5.5987277,0.350664537243033,1.4074767688708847,2.036135824267425,0.1,False,False,False
618,1,SDSS_QSO,15.486529,2.1596174,0.08311740429371625,3.291823517226027,4.08031493642369,0.14,False,False,False
619,1,SDSS_QSO,18.597303,7.2454247,0.31395637833095885,1.7178712640869491,2.5706830792059936,0.0,False,False,False
620,1,SDSS_QSO,19.125616,8.366825,0.4633680508870296,0.749527252455235,1.347583975583033,0.08,False,False,False
621,1,SDSS_QSO,20.441942,9.751508,0.39078188137239106,1.749922132317445,3.390216282844213,0.22,False,False,False
622,1,SDSS_QSO,2.7522984,-2.8334649,0.0034066231516676473,1.6659747975632062,1.676345885802447,0.0,False,False,False
623,1,SDSS_QSO,21.586798,1.6937588,0.3325663723236067,0.9703922414505686,1.265203625749994,0.04,False,False,False
624,1,SDSS_QSO,16.163885,6.7955375,0.4006611736772301,0.4648208826451897,0.7977404898771103,0.12,False,False,False
625,1,SDSS_QSO,18.243946,4.967782,0.25164816024891645,1.1262711665421161,1.5272075037725616,0.02,False,False,False
